ExtractDate,FHRSID,name,rating,price,type,BusinessTypeID,addressLine2,addressLine3,postcode,ratingDate,lon,lat,keywordData,Takeaway
14/02/2014,48224,Lindens Catering,2,2,Restaurant/Cafe/Canteen,1,226 South Street,Glasgow,G11 6JY,12/11/2013,-4.328072,55.870987, deli modern tapas pastries,RT
14/02/2014,95166,Linthouse Bowling Club,5,2,Restaurant/Cafe/Canteen,1,15 Drumoyne Avenue,Glasgow,G51 4AP,20/07/2010,-4.329597,55.860416, curry oysters fish sophisticated pizza,T
14/02/2014,556102,Little Botanica,1,2,Restaurant/Cafe/Canteen,1,741 Pollokshaws Road,Glasgow,G41 2AA,06/06/2013,-4.270716,55.835902, kids sophisticated fastfood curry milkshakes pastries seafood,R
14/02/2014,79746,Little Italy,4,2,Restaurant/Cafe/Canteen,1,205 Byres Road,Glasgow,G12 8TN,14/05/2013,-4.29507,55.874348, lunch donuts unique trendy chicken,RT
14/02/2014,480305,Little Roma Cafe,3,2,Restaurant/Cafe/Canteen,1,16 Norby Road,Glasgow,G11 7BN,27/11/2013,-4.323825,55.876145, fastfood world sushi cafe,T
14/02/2014,221699,Little SoHo Jordanhill Bar Pizzeria,2,3,Restaurant/Cafe/Canteen,1,512 Crow Road,Glasgow,G13 1NU,26/08/2013,-4.325679,55.883894, cool oysters sushi world,T
14/02/2014,129960,Living Room,5,1,Restaurant/Cafe/Canteen,1,150 St Vincent Street,Glasgow,G2 5NE,16/06/2010,-4.258872,55.861888, pizza milkshakes oysters sophisticated diner pastries,T
14/02/2014,551901,Locavore,3,3,Restaurant/Cafe/Canteen,1,66 Nithsdale Road,Glasgow,G41 2AN,23/05/2013,-4.271241,55.836953, modern cocktails kids fish chicken deli,T
14/02/2014,116796,Loch Fyne Shellfish Bar,4,1,Restaurant/Cafe/Canteen,1,192 London Road,Glasgow,G40 1PB,30/09/2011,-4.238478,55.854064, seafood cafe cafe tapas buffet,T
14/02/2014,126056,Lodge Knightswood No.1445,1,1,Restaurant/Cafe/Canteen,1,40 Priory Road,Glasgow,G13 2SZ,03/02/2004,-4.337332,55.894988, deli milkshakes trendy,T
14/02/2014,96723,Lodging House Mission,3,3,Restaurant/Cafe/Canteen,1,35 East Campbell Street,Glasgow,G1 5DT,02/02/2011,-4.237527,55.856148, fastfood tea cocktails,R
14/02/2014,75196,Log Cabin Restaurant,3,2,Restaurant/Cafe/Canteen,1,32 Bredisholm Road,Glasgow,G69 7HL,16/11/2012,-4.10582,55.850295, inexpensive gourmet sushi,T
14/02/2014,511164,Lola And Livvy's,2,2,Restaurant/Cafe/Canteen,1,245 Argyle Street,Glasgow,G2 8DL,25/02/2013,-4.258365,55.858383, chicken lunch sushi fish curry,R
14/02/2014,116804,London Road Social Club,2,2,Restaurant/Cafe/Canteen,1,1524 London Road,Glasgow,G31 4QA,21/05/2009,-4.194612,55.844591, buffet gourmet meat milkshakes,T
14/02/2014,581096,Loon Fung,4,2,Restaurant/Cafe/Canteen,1,417 Sauchiehall Street,Glasgow,G2 3LG,08/06/2013,-4.269064,55.865924, healthy oysters seafood oysters deli tapas coffee,T
14/02/2014,406812,Lord Hope Cafe,4,2,Restaurant/Cafe/Canteen,1,139 St James Road,Glasgow,G4 0LY,22/07/2013,-4.255641,55.866893, contemporary spicy lunch world traditional family oysters cafe,T
14/02/2014,133163,Lord Todd Amenity Centre,2,2,Restaurant/Cafe/Canteen,1,11 Weaver Street,Glasgow,G4 0RD,19/12/2013,-4.238014,55.863222, curry diner seafood,T
14/02/2014,35805,Lucky 7,3,2,Restaurant/Cafe/Canteen,1,166 Bath Street,Glasgow,G2 4TB,19/06/2012,-4.260932,55.864609, healthy buffet bar kids tea pastries,T
14/02/2014,48924,Luigi's,1,1,Restaurant/Cafe/Canteen,1,1044 Pollokshaws Road,Glasgow,G41 3EB,11/11/2013,-4.279512,55.831471, sushi fish diner chicken bar pizza tapas,T
14/02/2014,10510,Luv Cafe,4,2,Restaurant/Cafe/Canteen,1,1121 Govan Road,Glasgow,G51 4RX,23/06/2010,-4.329605,55.864011, fish milkshakes deli cafe,T
14/02/2014,444480,Lychee Oriental,3,2,Restaurant/Cafe/Canteen,1,59 Mitchell Street,Glasgow,G1 3LN,22/01/2014,-4.256295,55.859338, cocktails oysters kids fastfood bar,R
14/02/2014,44669,Mabel Mckinlay Tearoom (Glasgow Royal Infirmary),2,2,Restaurant/Cafe/Canteen,1,16 Alexandra Parade,Glasgow,G31 2ER,22/11/2012,-4.232265,55.865249, meat unique lunch spicy,R
14/02/2014,534335,Mac Snacks,2,2,Restaurant/Cafe/Canteen,1,95 Spiersbridge Lane,Glasgow,G46 8AJ,12/03/2013,-4.326339,55.801896, buffet seafood tea milkshakes oysters,R
14/02/2014,607021,MacPhees,1,2,Restaurant/Cafe/Canteen,1,2234 Paisley Road West,Glasgow,G52 3SJ,28/10/2013,-4.358337,55.846018, lunch cafe  kids,T
14/02/2014,124670,MacPhee's Sandwich Bar And Deli,4,1,Restaurant/Cafe/Canteen,1,1288 Paisley Road West,Glasgow,G52 1DB,27/04/2012,-4.324414,55.84776, healthy tapas cool cool milkshakes,R
14/02/2014,106408,Mac's Cafe,4,2,Restaurant/Cafe/Canteen,1,45 Harland Street,Glasgow,G14 0AT,13/11/2009,-4.349091,55.87651, tea deli seafood seafood cafe,R
14/02/2014,26419,Maggie May,1,2,Restaurant/Cafe/Canteen,1,60 Trongate,Glasgow,G1 5EP,11/06/2013,-4.245757,55.857275, lunch tea tapas coffee tea pastries tea,RT
14/02/2014,594141,Maggie's Cosy Cottage,3,2,Restaurant/Cafe/Canteen,1,29 Buchanan Street,Glasgow,G69 6DY,24/01/2014,-4.11148,55.850962, diner sushi light,RT
14/02/2014,25944,Magic Bean Sports Cafe,3,2,Restaurant/Cafe/Canteen,1,10 Dougrie Road,Glasgow,G45 9AH,15/08/2013,-4.236396,55.806136, spicy fastfood chicken cocktails cafe,T
14/02/2014,49062,Magic Grill,1,1,Restaurant/Cafe/Canteen,1,1341 Dumbarton Road,Glasgow,G14 9UZ,16/01/2014,-4.343177,55.875742,  cocktails donuts light traditional gourmet family,T
14/02/2014,48482,Malaga Tapas,4,2,Restaurant/Cafe/Canteen,1,213 St Andrews Road,Glasgow,G41 1PD,09/07/2013,-4.274624,55.845663, meat fastfood unique chicken tapas healthy gourmet coffee,T
14/02/2014,49186,Mama's Rasoi,1,2,Restaurant/Cafe/Canteen,1,82 Howard Street,Glasgow,G1 4EE,23/11/2011,-4.254687,55.856401, diner traditional cool sushi cocktails fastfood family ,T
14/02/2014,84794,Mamma Mia,4,2,Restaurant/Cafe/Canteen,1,14 Castlemilk Arcade,Glasgow,G45 9AA,21/06/2010,-4.235119,55.806689, coffee cafe modern chicken chicken cocktails modern,RT
14/02/2014,31226,Manhattan's Bar and Diner,3,3,Restaurant/Cafe/Canteen,1,231 St Andrews Road,Glasgow,G41 1PD,20/05/2010,-4.274624,55.845663, bar healthy deli tapas deli,RT
14/02/2014,48725,Mansion House,2,3,Restaurant/Cafe/Canteen,1,20 Glassford Street,Glasgow, inexpensive cocktails sophisticated gourmet cafe,31/08/2011,-4.24909007,55.85818028, inexpensive cocktails sophisticated gourmet cafe,R
14/02/2014,36421,Marions Coffee Shop,4,1,Restaurant/Cafe/Canteen,1,254 Gallowgate,Glasgow,G4 0TS,04/02/2012,-4.236938,55.855063, fish fastfood world curry buffet spicy gourmet,R
14/02/2014,26208,Marks And Spencer Outlet,2,3,Restaurant/Cafe/Canteen,1,941 Gallowgate,Glasgow,G31 4BW,11/08/2010,-4.212689,55.85489, sushi cafe sushi buffet tapas bar,T
14/02/2014,315914,Martha's,2,1,Restaurant/Cafe/Canteen,1,142 St Vincent Street,Glasgow,G2 5LA,19/03/2013,-4.25852,55.861876, unique traditional  kids traditional pastries world tea,R
14/02/2014,95492,Maryhill Bowling Club,4,3,Restaurant/Cafe/Canteen,1,29 Duart Street,Glasgow,G20 0EG,29/01/2010,-4.299646,55.897397, milkshakes fish tapas pizza tapas curry,RT
14/02/2014,118067,Maryhill Fire Station,3,2,Restaurant/Cafe/Canteen,1,775 Maryhill Road,Glasgow,G20 7TL,22/11/2011,-4.279393,55.882351,  inexpensive buffet cafe pastries donuts tea,T
14/02/2014,221713,Masala Twist,3,2,Restaurant/Cafe/Canteen,1,194 Byres Road,Glasgow,G12 8SN,27/10/2013,-4.293818,55.874803, inexpensive inexpensive traditional cool tea,R
14/02/2014,511138,Masala Twist,3,3,Restaurant/Cafe/Canteen,1,261 Hope Street,Glasgow,G2 3PS,24/07/2013,-4.257465,55.864906, coffee fish oysters,R
14/02/2014,612674,Massimo,3,2,Restaurant/Cafe/Canteen,1,57 Elmbank Street,Glasgow,G2 4PQ,25/11/2013,-4.268436,55.865576, spicy pub light,R
14/02/2014,607015,Master Sun's Hotpot,4,2,Restaurant/Cafe/Canteen,1,87 Cambridge Street,Glasgow,G3 6RU,23/10/2013,-4.259871,55.866965, healthy deli cool coffee  unique inexpensive fastfood,RT
14/02/2014,19143,McColls,4,2,Restaurant/Cafe/Canteen,1,1 Dundas Street,Glasgow,G1 2AH,09/07/2012,-4.252667,55.862082, family oysters tapas gourmet chicken light,RT
14/02/2014,562655,McCune Smith,3,3,Restaurant/Cafe/Canteen,1,3 Duke Street,Glasgow,G4 0UL,18/12/2013,-4.238776,55.86035, pastries tea kids kids deli,T
14/02/2014,612678,McDonalds,3,2,Restaurant/Cafe/Canteen,1,47 Castlemilk Arcade,Glasgow,G45 9UB,19/11/2013,-4.233907,55.805867, tea meat modern gourmet deli fish donuts,RT
14/02/2014,134621,McDonalds,4,2,Restaurant/Cafe/Canteen,1,10 Westhorn Drive,Glasgow,G32 8YX,07/10/2013,-4.169764,55.835838, deli curry oysters  sophisticated pub,T
14/02/2014,128346,McDonalds,2,2,Restaurant/Cafe/Canteen,1,101 Sauchiehall Street,Glasgow,G2 3DD,09/08/2013,-4.256815,55.864442, modern lunch buffet light,RT
14/02/2014,20479,McDonalds,1,3,Restaurant/Cafe/Canteen,1,1325 Springburn Road,Glasgow,G21 1UU,28/01/2011,-4.232683,55.89286, milkshakes pizza traditional unique donuts,T
14/02/2014,36481,McDonalds,3,2,Restaurant/Cafe/Canteen,1,17 Monument Drive,Glasgow,G33 1AD,22/06/2012,-4.186996,55.890984, cafe spicy spicy pizza,RT
14/02/2014,49087,McDonalds,2,3,Restaurant/Cafe/Canteen,1,30 Crow Road,Glasgow,G11 7RY,15/05/2012,-4.312117,55.872286, unique deli cool bar bar inexpensive ,R
14/02/2014,118076,McDonalds,2,3,Restaurant/Cafe/Canteen,1,1200 Maryhill Road,Glasgow,G20 9BA,27/08/2012,-4.284475,55.886939, unique family bar chicken,T
14/02/2014,26834,McDonalds,1,3,Restaurant/Cafe/Canteen,1,800 Westerhouse Road,Glasgow,G34 9PE,19/01/2013,-4.119997,55.86888,  cool traditional chicken tea cool deli,T
14/02/2014,93186,McDonalds,5,2,Restaurant/Cafe/Canteen,1,3 Darnley Mains Road,Glasgow,G53 7RH,09/02/2010,-4.340714,55.805056, sushi oysters oysters inexpensive healthy traditional sushi,RT
14/02/2014,22230,McDonalds,3,1,Restaurant/Cafe/Canteen,1,209 Argyle Street,Glasgow,G1 4QD,12/01/2014,-4.257719,55.857981, light tapas  milkshakes cool tea,T
14/02/2014,140049,McDonald's,3,1,Restaurant/Cafe/Canteen,1,530 Helen Street,Glasgow,G51 3HR,21/11/2011,-4.32041,55.852671, contemporary cool deli pastries,T
14/02/2014,26974,McDonalds Bakers,3,2,Restaurant/Cafe/Canteen,1,71 Union Street,Glasgow,G1 3TA,10/09/2013,-4.257374,55.860297, cool diner meat lunch milkshakes light tapas gourmet,T
14/02/2014,128351,McDonalds Bakers,4,3,Restaurant/Cafe/Canteen,1,140 Sauchiehall Street,Glasgow,G2 3DH,17/02/2012,-4.258023,55.865157, donuts deli trendy,R
14/02/2014,132209,McDonalds Coffee Shop,3,2,Restaurant/Cafe/Canteen,1,121 Trongate,Glasgow,G1 5HF,17/10/2012,-4.248149,55.857177, bar world sophisticated  unique light,RT
14/02/2014,95642,McDonalds Restaurant,5,3,Restaurant/Cafe/Canteen,1,1300 Duke Street,Glasgow,G31 4EB,05/07/2012,-4.199841,55.853449, curry tea lunch deli tapas,T
14/02/2014,104716,McDonalds Restaurants Ltd,1,3,Restaurant/Cafe/Canteen,1,1841 Great Western Road,Glasgow,G13 2UX,16/11/2013,-4.329529,55.891307, meat bar diner seafood,T
14/02/2014,27027,McTear's Coffee House,5,2,Restaurant/Cafe/Canteen,1,31 Meiklewood Road,Glasgow,G51 4GB,10/03/2011,-4.334854,55.853207, diner modern pastries,R
14/02/2014,556113,Meat Bar,5,2,Restaurant/Cafe/Canteen,1,142 West Regent Street,Glasgow,G2 2RQ,28/10/2013,-4.259858,55.86373, oysters unique unique cocktails cocktails coffee family,T
14/02/2014,45038,Mecca Bingo,3,2,Restaurant/Cafe/Canteen,1,3 Allerdyce Court,Glasgow,G15 6SA,16/10/2013,-4.376618,55.902864, diner traditional healthy oysters bar,RT
14/02/2014,129599,Mecca Bingo Club,4,2,Restaurant/Cafe/Canteen,1,8 Springfield Quay,Glasgow,G5 8NP,10/05/2006,-4.274804,55.855303, healthy meat cocktails cool fish pizza cafe meat,T
14/02/2014,95635,Mecca Social Club,1,1,Restaurant/Cafe/Canteen,1,1221 Duke Street,Glasgow,G31 5NZ,08/06/2012,-4.195897,55.853501, seafood cool diner seafood spicy cafe fish,T
14/02/2014,31354,Mediterraneo,3,3,Restaurant/Cafe/Canteen,1,159 Ingram Street,Glasgow,G1 1DW,14/11/2011,-4.247372,55.85951, pub unique pizza tapas oysters sushi,R
14/02/2014,45241,Meet N Eat,4,1,Restaurant/Cafe/Canteen,1,140 Allison Street,Glasgow,G42 8RP,07/11/2012,-4.263887,55.83628, curry sophisticated buffet donuts,T
14/02/2014,48584,Mercado,4,2,Restaurant/Cafe/Canteen,1,17 Bell Street,Glasgow,G1 1NU,25/09/2013,-4.245371,55.858333, trendy gourmet buffet chicken,T
14/02/2014,571740,Merchant City Casino,3,2,Restaurant/Cafe/Canteen,1,18 Glassford Street,Glasgow,G1 1UL,24/07/2013,-4.248704,55.857949, sushi buffet sophisticated,RT
14/02/2014,221710,Metropole,2,1,Restaurant/Cafe/Canteen,1,763 Barrhead Road,Glasgow,G53 6AF,14/03/2013,-4.342073,55.822898, coffee tea  family family pastries,R
14/02/2014,9698,Metropolitan,4,3,Restaurant/Cafe/Canteen,1,5 Candleriggs,Glasgow, cool kids sophisticated bar,09/12/2013,-4.245728,55.858291, cool kids sophisticated bar,T
14/02/2014,624654,Mia Roma,3,3,Restaurant/Cafe/Canteen,1,302 Sauchiehall Street,Glasgow,G2 3JA,22/12/2013,-4.263684,55.865763, oysters cafe traditional inexpensive bar  cocktails,T
14/02/2014,119589,Millarbank Social Club/Orange Halls,5,2,Restaurant/Cafe/Canteen,1,63 Millarbank Street,Glasgow,G21 1BT,05/11/2012,-4.235195,55.881472, seafood cool milkshakes inexpensive spicy,RT
14/02/2014,31085,Miller Primary School,4,2,Restaurant/Cafe/Canteen,1,20 Ardencraig Road,Glasgow,G45 0EL,23/06/2010,-4.221889,55.804161, donuts modern kids chicken light light,T
14/02/2014,460412,Milly's Bakery And Coffee Shop,5,1,Restaurant/Cafe/Canteen,1,425 Carntynehall Road,Glasgow,G32 6LQ,10/01/2014,-4.182354,55.862424, seafood curry pizza trendy milkshakes gourmet pub,R
14/02/2014,49176,Mimis,4,1,Restaurant/Cafe/Canteen,1,169 London Road,Glasgow,G1 5BX,13/06/2013,-4.239421,55.854622, cafe coffee pub gourmet curry milkshakes diner,RT
14/02/2014,84953,Minesota Fats Snooker Club,4,3,Restaurant/Cafe/Canteen,1,1055 Cathcart Road,Glasgow,G42 9AF,03/10/2008,-4.258136,55.826895, light oysters fastfood,T
14/02/2014,19659,Mings,4,3,Restaurant/Cafe/Canteen,1,48 Buchanan Street,Glasgow,G1 3JN,30/03/2012,-4.253456,55.859156, pizza chicken healthy traditional modern meat cool light,T
14/02/2014,104621,Mitchell Theatre,5,1,Restaurant/Cafe/Canteen,1,10 Granville Street,Glasgow,G3 7DR,06/07/2013,-4.273555,55.865644, cafe sushi light donuts trendy chicken ,T
14/02/2014,133070,Mitchells,2,2,Restaurant/Cafe/Canteen,1,107 Waterside Road,Glasgow,G76 9DU,08/09/2010,-4.23462,55.79159, traditional  kids kids world spicy,T
14/02/2014,315951,Mitie Catering Services (Diagio Canteen),2,2,Restaurant/Cafe/Canteen,1,99 Borron Street,Glasgow,G4 9XG,27/04/2012,-4.24913,55.87526, fastfood sushi donuts gourmet,T
14/02/2014,433057,MITIE Catering Services Ltd,2,1,Restaurant/Cafe/Canteen,1,45 Robertson Street,Glasgow,G2 8JD,27/11/2013,-4.261742,55.857925, deli cafe cocktails coffee trendy ,T
14/02/2014,23154,Molly Malone's,3,1,Restaurant/Cafe/Canteen,1,1201 Duke Street,Glasgow, pizza spicy fastfood coffee cocktails light bar,08/06/2012, pizza spicy fastfood coffee cocktails light bar,, pizza spicy fastfood coffee cocktails light bar,RT
14/02/2014,406781,Molly's Cosy Cafe,4,2,Restaurant/Cafe/Canteen,1,5 Abbot Street,Glasgow,G41 3XE,23/05/2012,-4.280669,55.831045, donuts light seafood cafe,T
14/02/2014,48460,Moniques,2,2,Restaurant/Cafe/Canteen,1,32 Lochinver Drive,Glasgow,G44 3NP,14/04/2011,-4.262451,55.81293, donuts spicy donuts modern,R
14/02/2014,120804,Monteith Hostel,3,3,Restaurant/Cafe/Canteen,1,14 Monteith Row,Glasgow,G40 1AY,03/10/2013,-4.237615,55.853235, cafe seafood cool cool milkshakes,T
14/02/2014,9764,Montgomery's,4,1,Restaurant/Cafe/Canteen,1,9 Radnor Street,Glasgow,G3 7UA,13/07/2011,-4.289284,55.866763,  pub fish contemporary buffet inexpensive modern,T
14/02/2014,18955,Morgan Stanley Canteen,3,1,Restaurant/Cafe/Canteen,1,55 Douglas Street,Glasgow,G2 7BA,09/07/2010,-4.259844,55.861438, kids buffet sophisticated unique family meat oysters,T
14/02/2014,26155,Morisons Cafe,3,2,Restaurant/Cafe/Canteen,1,3 Ravenswood Road,Glasgow,G69 6AG,07/10/2009,-4.106486,55.851974, curry cool modern cafe,T
14/02/2014,134233,Mo's Cafe,4,1,Restaurant/Cafe/Canteen,1,89 Woodneuk Road,Glasgow,G53 7QS,20/11/2013,-4.350901,55.811495, lunch milkshakes deli oysters fastfood cafe,RT
14/02/2014,114292,Mosspark United Church Lunch Club,4,2,Restaurant/Cafe/Canteen,1,67 Ladybank Drive,Glasgow,G52 1EZ,09/09/2011,-4.329418,55.84434, oysters traditional cafe family fish meat,R
14/02/2014,133541,Mother India,3,2,Restaurant/Cafe/Canteen,1,28 Westminster Terrace,Glasgow,G3 7RU,13/12/2013,-4.283345,55.865256, chicken deli cocktails  fish tapas,RT
14/02/2014,53599,Mother India Cafe,3,1,Restaurant/Cafe/Canteen,1,1355 Argyle Street,Glasgow,G3 8AD,23/06/2010,-4.291216,55.867284, pastries curry gourmet inexpensive cool meat pastries cafe,RT
14/02/2014,589589,Motorpoint,4,2,Restaurant/Cafe/Canteen,1,60 Hamilton Road,Glasgow,G32 9QN,27/01/2014,-4.152178,55.839814, coffee inexpensive tea gourmet,T
14/02/2014,112363,Moyra Jaynes,3,3,Restaurant/Cafe/Canteen,1,20 Kildrostan Street,Glasgow,G41 4LU,28/11/2011,-4.274819,55.838334, oysters seafood world healthy milkshakes oysters tea,R
14/02/2014,109191,Mr India,5,2,Restaurant/Cafe/Canteen,1,11 Hyndland Street,Glasgow,G11 5QE,25/09/2013,-4.30288,55.871255,  world trendy chicken ,R
14/02/2014,97558,Mr Singh's India,2,2,Restaurant/Cafe/Canteen,1,149 Elderslie Street,Glasgow,G3 7AW,05/12/2012,-4.276005,55.865724, world trendy buffet,T
14/02/2014,36312,Mrs Jones,3,3,Restaurant/Cafe/Canteen,1,33 Carlaverock Road,Glasgow,G43 2RZ,14/09/2010,-4.283035,55.818832, curry lunch pub traditional milkshakes cafe,T
14/02/2014,74142,Mt. Vernon Bowling and Ten. Club,3,2,Restaurant/Cafe/Canteen,1,Bowling Green Road,Glasgow,G32 0SR,22/08/2013,-4.141941,55.847092, inexpensive tapas lunch pizza coffee diner spicy traditional,T
14/02/2014,125751,Mulberry Street,2,2,Restaurant/Cafe/Canteen,1,778 Pollokshaws Road,Glasgow,G41 2AE,16/01/2014,-4.270558,55.836472, pub  traditional coffee lunch,R
14/02/2014,406802,Mums The Chef,4,3,Restaurant/Cafe/Canteen,1,71 Niddrie Road,Glasgow,G42 8PT,14/06/2012,-4.267814,55.836801, world deli fastfood tea lunch,T
14/02/2014,108516,Mussel Inn,4,2,Restaurant/Cafe/Canteen,1,157 Hope Street,Glasgow,G2 2UQ,13/05/2013,-4.258531,55.862334, healthy cocktails buffet modern donuts,R
14/02/2014,556104,My Home Bakery,3,2,Restaurant/Cafe/Canteen,1,31 Hyndland Street,Glasgow,G11 5QF,06/06/2013,-4.302704,55.871788, buffet meat inexpensive contemporary,R
14/02/2014,537390,Myles Better Cafe,3,1,Restaurant/Cafe/Canteen,1,1391 Gallowgate,Glasgow,G31 4EX,04/12/2013,-4.198747,55.851896, trendy tea family healthy cafe,T
14/02/2014,594145,N Y Slice,1,3,Restaurant/Cafe/Canteen,1,369 Sauchiehall Street,Glasgow,G2 3HU,10/10/2013,-4.267293,55.865696, spicy deli light tea,R
14/02/2014,594159,Nachos Mexican Restaurant,3,1,Restaurant/Cafe/Canteen,1,15 Skirving Street,Glasgow,G41 3AB,24/10/2013,-4.280532,55.829798, fish buffet kids lunch,R
14/02/2014,26186,Naked Soup,3,2,Restaurant/Cafe/Canteen,1,6 Kersland Street,Glasgow,G12 8BL,10/05/2012,-4.28906,55.877085, contemporary oysters cool donuts fastfood,T
14/02/2014,221696,Nanakusa,2,1,Restaurant/Cafe/Canteen,1,441 Sauchiehall Street,Glasgow,G2 3LG,01/03/2012,-4.269064,55.865924, traditional world donuts,RT
14/02/2014,26404,Nandos,4,2,Restaurant/Cafe/Canteen,1,763 Barrhead Road,Glasgow, unique seafood tea cool meat cafe modern kids,01/11/2012,-4.242509842,55.85779953, unique seafood tea cool meat cafe modern kids,R
14/02/2014,35388,Nando's,3,3,Restaurant/Cafe/Canteen,1,53 St Enoch Square,Glasgow,G1 4DH,19/04/2010,-4.255956,55.857349, light buffet pizza,T
14/02/2014,612657,Nando's,4,2,Restaurant/Cafe/Canteen,1,263 Sauchiehall Street,Glasgow,G2 3EZ,18/11/2013,-4.262562,55.865145, healthy unique world  oysters chicken sushi,T
14/02/2014,22052,Nando's,3,2,Restaurant/Cafe/Canteen,1,3 Springfield Quay,Glasgow,G5 8NP,13/06/2013,-4.274804,55.855303, donuts chicken diner,R
14/02/2014,18593,Nando's Chickenland Ltd,4,2,Restaurant/Cafe/Canteen,1,725 Provan Walk,Glasgow,G34 9DY,21/06/2012,-4.138074,55.871218, family trendy traditional traditional,T
14/02/2014,551905,Nardini's,2,3,Restaurant/Cafe/Canteen,1,215 Byres Road,Glasgow,G12 8UD,06/07/2013,-4.294404,55.87499,  chicken meat family,R
14/02/2014,432994,NASZ SKLEP,3,3,Restaurant/Cafe/Canteen,1,200 Westmuir Street,Glasgow,G31 5BS,07/11/2013,-4.192042,55.85171, tapas curry ,R
14/02/2014,107055,NB Leisure,2,2,Restaurant/Cafe/Canteen,1,190 Helen Street,Glasgow,G51 3HZ,15/05/2013,-4.317941,55.857895, cool  milkshakes healthy,T
14/02/2014,562665,NDR Catering,4,2,Restaurant/Cafe/Canteen,1,10 Gartloch Way,Glasgow,G69 8FH,18/06/2013,-4.103972,55.87905, oysters family healthy,T
14/02/2014,95719,Neelim,5,2,Restaurant/Cafe/Canteen,1,1590 Dumbarton Road,Glasgow,G14 9DB,20/07/2011,-4.352911,55.880194, contemporary chicken milkshakes gourmet milkshakes milkshakes,R
14/02/2014,433059,Neptune Social Club,4,1,Restaurant/Cafe/Canteen,1,101 Clifford Street,Glasgow,G51 1QP,14/02/2013,-4.302724,55.850002, deli chicken gourmet traditional,T
14/02/2014,123447,New Anand Restaurant,5,1,Restaurant/Cafe/Canteen,1,76 Nithsdale Road,Glasgow,G41 2AN,09/04/2013,-4.271241,55.836953, donuts unique curry,T
14/02/2014,427411,New City Palace,3,1,Restaurant/Cafe/Canteen,1,92 Sauchiehall Street,Glasgow,G2 3DE,01/08/2013,-4.256359,55.864846, curry cool kids unique sushi spicy chicken sushi,R
14/02/2014,19595,New Pearl Of India,2,1,Restaurant/Cafe/Canteen,1,1019 Cathcart Road,Glasgow,G42 9XJ,13/09/2011,-4.259091,55.827659, tea curry healthy oysters tapas trendy,T
14/02/2014,112550,Newlands Cafe,4,3,Restaurant/Cafe/Canteen,1,262 Kilmarnock Road,Glasgow,G43 2XS,02/06/2010,-4.286375,55.824603, lunch fish tapas sushi coffee diner inexpensive cafe,T
14/02/2014,35146,Nick's Italian Kitchen Bar and Grill,2,1,Restaurant/Cafe/Canteen,1,168 Hyndland Road,Glasgow,G12 9HZ,24/11/2013,-4.306379,55.876348, pub trendy diner traditional curry bar kids,RT
14/02/2014,102004,Nikkis Sandwich Bar,5,1,Restaurant/Cafe/Canteen,1,16 Greenview Street,Glasgow,G43 1SN,16/09/2010,-4.29434,55.826207, world seafood meat light,T
14/02/2014,562671,Nippon Kitchen,3,1,Restaurant/Cafe/Canteen,1,91 West George Street,Glasgow,G2 1PB,19/11/2013,-4.255654,55.862055, curry pizza traditional chicken pub sushi,R
14/02/2014,80662,Niu Cafe,2,2,Restaurant/Cafe/Canteen,1,78 Calder Street,Glasgow,G42 7RX,14/04/2010,-4.265169,55.837739, spicy curry meat cocktails spicy cafe,T
14/02/2014,371796,No 13 Cafe,4,3,Restaurant/Cafe/Canteen,1,13 Elder Street,Glasgow,G51 3DY,30/05/2012,-4.318628,55.864326, sushi sophisticated lunch cafe,T
14/02/2014,618985,No Way Back,3,1,Restaurant/Cafe/Canteen,1,38 Nithsdale Road,Glasgow,G41 2AN,11/12/2013,-4.271241,55.836953, bar world meat meat light milkshakes cool,T
14/02/2014,433016,No. 1 Chocolate Factory,4,2,Restaurant/Cafe/Canteen,1,63 St Georges Road,Glasgow,G3 6JA,13/01/2014,-4.271141,55.868097, lunch inexpensive modern donuts,T
14/02/2014,618976,No16,2,2,Restaurant/Cafe/Canteen,1,16 Byres Road,Glasgow,G11 5JY,01/12/2013,-4.298849,55.870674, healthy donuts tapas,R
14/02/2014,10710,Noble Amusements,4,1,Restaurant/Cafe/Canteen,1,159 Trongate,Glasgow,G1 5HF,06/08/2010,-4.248149,55.857177, trendy lunch milkshakes curry,T
14/02/2014,50020,North British Bowling Club,5,1,Restaurant/Cafe/Canteen,1,42 Amulree Street,Glasgow,G32 7UN,10/06/2011,-4.166217,55.851008, deli trendy spicy,R
14/02/2014,193949,North Star,3,2,Restaurant/Cafe/Canteen,1,108 Queen Margaret Drive,Glasgow,G20 8NZ,18/06/2013,-4.284179,55.880546, trendy modern sophisticated,R
14/02/2014,19462,November,5,1,Restaurant/Cafe/Canteen,1,48 Buchanan Street,Glasgow,G1 3JN,05/09/2012,-4.253456,55.859156, lunch spicy donuts,T
14/02/2014,74061,Nu 2 U St Andrews Church,2,2,Restaurant/Cafe/Canteen,1,59 Bowfield Crescent,Glasgow,G52 4HS,14/09/2011,-4.368089,55.851655, fastfood curry donuts tea milkshakes chicken,RT
14/02/2014,30768,Nur Restaurant,3,3,Restaurant/Cafe/Canteen,1,22 Bridge Street,Glasgow,G5 9HR,25/01/2013,-4.25881,55.853935, curry pizza inexpensive coffee milkshakes world,T
